"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"277","@thehill right after Hillary Clinton and the DNC donate all of the money that was given to them by Harvey Weinstein.",FALSE,1,"thehill",2018-01-27 21:24:00,FALSE,"957362849260728320","957363585717424128","1917731","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SpecialEDxx",0,FALSE,FALSE,NA,NA
"278","RT @JohnFugelsang: This tweet contains the names of every congressman who demanded Dems return Harvey Weinstein $ who now demands GOPs retu…",FALSE,0,NA,2018-01-27 21:23:51,FALSE,NA,"957363550204366849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Manateeluv",1088,TRUE,FALSE,NA,NA
"279","RT @PickaPony: 50-1 Longshot Jordan's Henny Wins the Hurricane Bertie Stakes on #PegasusWorldCup Day https://t.co/mcuzOAKxyn",FALSE,0,NA,2018-01-27 21:23:51,FALSE,NA,"957363547230498816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Susannah2k",1,TRUE,FALSE,NA,NA
"280","Jordan's Henny scores a surprising victory in the Hurricane Bertie Gr.III at #GulfstreamPark under @Tyler_Gaff.
Con… https://t.co/Q5s8ZzEmqq",FALSE,3,NA,2018-01-27 21:23:50,TRUE,NA,"957363542327529472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tyler_Gaff",1,FALSE,FALSE,NA,NA
"281","RT @KaniJJackson: Remember when republicans posted pictures of Harvey Weinstein with Hillary Clinton? What about pictures of Trump with his…",FALSE,0,NA,2018-01-27 21:23:49,FALSE,NA,"957363540851118080",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CKEvans",110,TRUE,FALSE,NA,NA
"282","RT @ScottPresler: I believe in karma:

Matt Lauer - fired
Al Franken - resigned
Jemele Hill - demoted
Corrine Brown - prison
John Conyers -…",FALSE,0,NA,2018-01-27 21:23:44,FALSE,NA,"957363517853614080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JackSmith_WA",4411,TRUE,FALSE,NA,NA
"283","RT @ChadMac19: Harvey Weinstein revealed as a sex predator.

Democrats pass his donations on to help abused women.

Mega-donor &amp; RNC Chair…",FALSE,0,NA,2018-01-27 21:23:42,FALSE,NA,"957363512334004225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LisaKBromley",4,TRUE,FALSE,NA,NA
"284","RT @ajplus: Asia Argento made waves after being one of the first women to speak out against Harvey Weinstein. Listen to her truth. https://…",FALSE,0,NA,2018-01-27 21:23:37,FALSE,NA,"957363490993426437",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wonu_xx",358,TRUE,FALSE,NA,NA
"285","RT @ThunderBirdEye9: Check out Old Fred Harvey Era Sterling Silver Turquoise Crossed Arrows Thunderbird Cuff https://t.co/CcZENZXV0Z @eBay…",FALSE,0,NA,2018-01-27 21:23:36,FALSE,NA,"957363483691057152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThunderBirdEye9",2,TRUE,FALSE,NA,NA
"286","Sinéad Wall, Billy Harvey &amp; Caroline Kay - Requiem (Peak Productions 12/... https://t.co/AGf8ZAyKN0 via @YouTube",FALSE,0,NA,2018-01-27 21:23:28,FALSE,NA,"957363452112228352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kala_JustMe",0,FALSE,FALSE,NA,NA
"287","RT @ajcwsbtraffic: Gwinnett Co.:  Police activity; Hwy. 120 at Hurricane Shoals Rd.; PD investigating a suspicious package.  All lanes bloc…",FALSE,0,NA,2018-01-27 21:23:24,FALSE,NA,"957363436085706753",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ajc",1,TRUE,FALSE,NA,NA
"288","RT @mattyglesias: Steve Wynn is RNC finance chair.

Yes, the same RNC that led a pressure campaign to get Democrats to disavow campaign con…",FALSE,0,NA,2018-01-27 21:23:24,FALSE,NA,"957363434924007424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","betruebekindbeU",4992,TRUE,FALSE,NA,NA
"289","RT @RealJack: The same Democrats who were okay with Harvey Weinstein’s donations to Hillary are in a full on meltdown mode over Steve Wynn.…",FALSE,0,NA,2018-01-27 21:23:20,FALSE,NA,"957363419891544064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Metalworks4",52,TRUE,FALSE,NA,NA
"290","@bradley_harvey We’ve all been there hahah",FALSE,0,"bradley_harvey",2018-01-27 21:23:19,FALSE,"957344207101923330","957363413684031489","46297780","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jonjakobjingle",0,FALSE,FALSE,NA,NA
"291","RT @AnfieldRd96: Gareth Barry, who is 36 years old has dominated our midfield. 

Lovely.",FALSE,0,NA,2018-01-27 21:23:19,FALSE,NA,"957363413419687942",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Harvey_Haines",18,TRUE,FALSE,NA,NA
"292","RT @tweetmommybop: While a father( a man who just received an award for rebuilding 200 homes after Hurricane Sandy) is seeking sanctuary at…",FALSE,0,NA,2018-01-27 21:23:17,FALSE,NA,"957363403714113536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gert73685575",113,TRUE,FALSE,NA,NA
"293","RT @politico: 5/6 Gov. Ricardo Rosselló has asked for flexibility to spend disaster aid on land surveys and other work needed to transfer p…",FALSE,0,NA,2018-01-27 21:23:16,FALSE,NA,"957363399620403200",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kmeeo",18,TRUE,FALSE,NA,NA
"294","Oh my shit Hurricane Heist looks terrible but I want to see it more than anything. O think because it reminds me of… https://t.co/MleU1t4EvR",FALSE,0,NA,2018-01-27 21:23:14,TRUE,NA,"957363392427298817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Atamarav",0,FALSE,FALSE,NA,NA
"295","RT @PuertoRicoPUR: #RedSox will send supplies to Puerto Rico to help victims of hurricane <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+26BE><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> https://t.co/YNIt6IDmGu",FALSE,0,NA,2018-01-27 21:23:14,FALSE,NA,"957363391051501569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chicobay",18,TRUE,FALSE,NA,NA
"296","RT @jermmmX: Bruhh when I first saw this I panicked like shit... https://t.co/yfGo28qb2s",FALSE,0,NA,2018-01-27 21:23:13,FALSE,NA,"957363390162309120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Haley_harvey_",34594,TRUE,FALSE,NA,NA
"297","RT @ifindkarma: Puerto Rico has had no power for 124 days:

https://t.co/mcEP6SKen8

11. Refugees from Puerto Rico who came to Connecticut…",FALSE,0,NA,2018-01-27 21:23:13,FALSE,NA,"957363389004525568",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ifindkarma",11,TRUE,FALSE,NA,NA
"298","RT @NathanHRubin: Steve Wynn is the Harvey Weinstein of the Right, with one key difference. 

Weinstein wasn’t officially involved in any f…",FALSE,0,NA,2018-01-27 21:23:13,FALSE,NA,"957363388224606208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Flocondeneigeke",4977,TRUE,FALSE,NA,NA
"299","RT @politico: 1/6 Last month, @woellert and @smahaskey traveled to Puerto Rico to reveal a housing crisis generations in the making. Tens o…",FALSE,0,NA,2018-01-27 21:23:03,FALSE,NA,"957363348101849088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mielbrava",108,TRUE,FALSE,NA,NA
"300","RT @abc13houston: CAUSE HE IS THE TRUTH! @TRAEABN's Harvey relief efforts just got a big boost from @Tip and @Kaepernick7 https://t.co/zvxT…",FALSE,0,NA,2018-01-27 21:23:00,FALSE,NA,"957363334503858176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GUILLOTINE1871",93,TRUE,FALSE,NA,NA
"301","The capitalist can never end poverty @PeterStefanovi2   because it is only interested in profits.  It will shift ac… https://t.co/2cXhTLDbOX",FALSE,0,NA,2018-01-27 21:22:59,TRUE,NA,"957363331450458112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FAApartheid",0,FALSE,FALSE,NA,NA
"302","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:22:59,FALSE,NA,"957363329877598208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rossunlight",213,TRUE,FALSE,NA,NA
"303","RT @bsd987: Diogo Portela seems likely to be playing most of the ProTour events this year. He's too good to not have a Tour Card and is sho…",FALSE,0,NA,2018-01-27 21:22:58,FALSE,NA,"957363327251906561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hurricane_hazer",4,TRUE,FALSE,NA,NA
"304","RT @TheDemCoalition: ""The @GOP demanded the Democrats return donations received from Harvey Weinstein. Wynn gave millions to the GOP. Will…",FALSE,0,NA,2018-01-27 21:22:57,FALSE,NA,"957363321308524544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Simon67Jenkins",945,TRUE,FALSE,NA,NA
"305","RT @ImKaylaG: ICE wants to deport a man just honored for rebuilding homes after Hurricane Sandy  #DemForce  https://t.co/uMRlqBxEOL?amp=1",FALSE,0,NA,2018-01-27 21:22:55,FALSE,NA,"957363312639053826",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","american_baby42",59,TRUE,FALSE,NA,NA
"306","RT @CanyonViewHigh: Hard fought win in Hurricane 55-49. Congrats to boys basketball.",FALSE,0,NA,2018-01-27 21:22:53,FALSE,NA,"957363304451653632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Toby21Potter",6,TRUE,FALSE,NA,NA
"307","RT @TheDemCoalition: ""The @GOP demanded the Democrats return donations received from Harvey Weinstein. Wynn gave millions to the GOP. Will…",FALSE,0,NA,2018-01-27 21:22:50,FALSE,NA,"957363291482816512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RodgerThorndyke",945,TRUE,FALSE,NA,NA
"308","RT @evice7: So let me get this straight. An Indonesian Christian that fled religious persecution, has applied multiple times for asylum, &amp;…",FALSE,0,NA,2018-01-27 21:22:45,FALSE,NA,"957363270683328512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsami_jennaayy",2452,TRUE,FALSE,NA,NA
"309","@feistylittle_1 @redsilkorchid Hmm. Harvey Weinstein might jump at the chance",FALSE,0,"feistylittle_1",2018-01-27 21:22:38,FALSE,"956944281343754240","957363241579003904","913350184146481152","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShibumiKiDo",0,FALSE,FALSE,NA,NA
"310","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:22:35,FALSE,NA,"957363231013646336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EllieNewbrook02",213,TRUE,FALSE,NA,NA
"311","RT @MillenPolitics: Paul Ryan will tweet about USA gymnasts, but not Steve Wynn. 

The RNC will demand Democrats return all money from Harv…",FALSE,0,NA,2018-01-27 21:22:33,FALSE,NA,"957363222889234432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jimmo620",851,TRUE,FALSE,NA,NA
"312","RT @DLoesch: Bill Clinton. Harvey Weinstein. https://t.co/we5k2xCmmE",FALSE,0,NA,2018-01-27 21:22:33,FALSE,NA,"957363219374452736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SheliaBurk",1724,TRUE,FALSE,NA,NA
"313","@JackMasseyWelsh Yep seems like youtube",FALSE,0,"JackMasseyWelsh",2018-01-27 21:22:32,FALSE,"957363018228256769","957363215641468928","457652659","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Harvey_0317",0,FALSE,FALSE,NA,NA
"314","RT @JohnFugelsang: This tweet contains the names of every congressman who demanded Dems return Harvey Weinstein $ who now demands GOPs retu…",FALSE,0,NA,2018-01-27 21:22:28,FALSE,NA,"957363200915398656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YvonneSolis",1088,TRUE,FALSE,NA,NA
"315","RT @washingtonpost: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh",FALSE,0,NA,2018-01-27 21:22:25,FALSE,NA,"957363186566664192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JoseIsSleepy",3662,TRUE,FALSE,NA,NA
"316","RT @PuertoRicoPUR: #RedSox will send supplies to Puerto Rico to help victims of hurricane <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+26BE><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> https://t.co/YNIt6IDmGu",FALSE,0,NA,2018-01-27 21:22:22,FALSE,NA,"957363176777179138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SugarBearJohnW",18,TRUE,FALSE,NA,NA
"317","RT @washingtonpost: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh",FALSE,0,NA,2018-01-27 21:22:18,FALSE,NA,"957363158603259904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrainOfSands",3662,TRUE,FALSE,NA,NA
"318","RT @BlueNGoldJoe: @GOPChairwoman Will the RNC be returning Wynn's money as it called on the DNC to do after Harvey Weinstein story broke?",FALSE,0,NA,2018-01-27 21:22:17,FALSE,NA,"957363153435729920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SherrySpain1",23,TRUE,FALSE,NA,NA
"319","RT @TMZ: BREAKING: Court Clerk Slipped Meek Mill A Note Asking for Money During Probation Violation Hearing! Harvey explains. #MeekMill htt…",FALSE,0,NA,2018-01-27 21:22:16,FALSE,NA,"957363150290128898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jawanc4",999,TRUE,FALSE,NA,NA
"320","RT @TMZ: BREAKING: Court Clerk Slipped Meek Mill A Note Asking for Money During Probation Violation Hearing! Harvey explains. #MeekMill htt…",FALSE,0,NA,2018-01-27 21:22:13,FALSE,NA,"957363138315264001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sammyveli",256,TRUE,FALSE,NA,NA
"321","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:22:07,FALSE,NA,"957363111656378368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brendaHoodwin1D",213,TRUE,FALSE,NA,NA
"322","RT @RealJack: The same Democrats who were okay with Harvey Weinstein’s donations to Hillary are in a full on meltdown mode over Steve Wynn.…",FALSE,0,NA,2018-01-27 21:22:06,FALSE,NA,"957363109513125888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saradav21047146",52,TRUE,FALSE,NA,NA
"323","RT @TheDemCoalition: ""The @GOP demanded the Democrats return donations received from Harvey Weinstein. Wynn gave millions to the GOP. Will…",FALSE,0,NA,2018-01-27 21:22:05,FALSE,NA,"957363103431184384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuWoo5",945,TRUE,FALSE,NA,NA
"324","RT @kieranwallker: hahaha harvey price at it. dirty dog  https://t.co/HubFq0aX4m",FALSE,0,NA,2018-01-27 21:22:03,FALSE,NA,"957363096334594048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aclwanga17",4048,TRUE,FALSE,NA,NA
"325","RT @ParentNormal: Transitioning toddlers from a crib to a bed is like transitioning them from a car seat to a surf board in a hurricane.",FALSE,0,NA,2018-01-27 21:21:58,FALSE,NA,"957363073341300736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendalr40",7,TRUE,FALSE,NA,NA
"326","RT @morninggloria: Fuck Harvey Weinstein and fuck Steve Wynn and if you think one deserves condemnation and the other doesn’t: fuck you",FALSE,0,NA,2018-01-27 21:21:58,FALSE,NA,"957363072322031616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ehcsztin",145,TRUE,FALSE,NA,NA
"327","RT @politico: 5/6 Gov. Ricardo Rosselló has asked for flexibility to spend disaster aid on land surveys and other work needed to transfer p…",FALSE,0,NA,2018-01-27 21:21:52,FALSE,NA,"957363047709933568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1nfj_chr15t1ne",18,TRUE,FALSE,NA,NA
"328","RT @42Gnome: @Davenunyabuzz @Jessicap527 @IraqVeteran_ @ElaineLopert @jcreechy @StrauserLisa14 @MrFly187 @tundrawolfqueen @SagArcher @debsm…",FALSE,0,NA,2018-01-27 21:21:51,FALSE,NA,"957363045407195137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aponte7Mary",6,TRUE,FALSE,NA,NA
"329","RT @hopelessxangel: “do you call yourself a fucking hurricane like me?” ok legend https://t.co/cs8UijZPXc",FALSE,0,NA,2018-01-27 21:21:50,FALSE,NA,"957363040462123008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heaveniinhiding",34,TRUE,FALSE,NA,NA
"330","RT @HRWinterAccess: Saturday, January 27th 7:55am - The Hurricane Ridge Road will remain closed today due to high winds and heavy snowfall.…",FALSE,0,NA,2018-01-27 21:21:48,FALSE,NA,"957363030395838464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoAnn_WG",3,TRUE,FALSE,NA,NA
"331","RT @MattressMack: Thanks to the great people of Buffalo, NY who made this beautiful quilt in honor of those who helped their fellow Texans…",FALSE,0,NA,2018-01-27 21:21:46,FALSE,NA,"957363023718572032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordie_nassif",159,TRUE,FALSE,NA,NA
"332","RT @PuertoRicoPUR: #RedSox will send supplies to Puerto Rico to help victims of hurricane <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+26BE><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> https://t.co/YNIt6IDmGu",FALSE,0,NA,2018-01-27 21:21:46,FALSE,NA,"957363022951059456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MitziDelay",18,TRUE,FALSE,NA,NA
"333","RT @NathanHRubin: Steve Wynn is the Harvey Weinstein of the Right, with one key difference. 

Weinstein wasn’t officially involved in any f…",FALSE,0,NA,2018-01-27 21:21:46,FALSE,NA,"957363022292426752",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","2manycats2",4977,TRUE,FALSE,NA,NA
"334","RT @dilichi_: Guys who should we call you settle this Fapson and Taxify driver issue.

Analise keating

OR

Harvey Specter https://t.co/cUx…",FALSE,0,NA,2018-01-27 21:21:46,FALSE,NA,"957363022036684800",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Jefebillez",975,TRUE,FALSE,NA,NA
"335","@Harvey_0317 Nah was just trying to report a bug and they’re tedious to communicate with",FALSE,1,"Harvey_0317",2018-01-27 21:21:45,FALSE,"957362735175684096","957363018228256769","831905665803288576","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JackMasseyWelsh",0,FALSE,FALSE,NA,NA
"336","RT @kylegriffin1: Whitefish Energy, that small Montana energy company, spent $150,000 lobbying Congress last quarter amid investigations in…",FALSE,0,NA,2018-01-27 21:21:43,FALSE,NA,"957363011626287104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lavenderblue27",772,TRUE,FALSE,NA,NA
"337","RT @MikeSceezie: News: We have another victim coming forward. She says she was assaulted in the 80s and finally wants to tell her story. It…",FALSE,0,NA,2018-01-27 21:21:39,FALSE,NA,"957362996174614528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_CoolStoryCori_",2,TRUE,FALSE,NA,NA
"338","RT @politico: 1/6 Last month, @woellert and @smahaskey traveled to Puerto Rico to reveal a housing crisis generations in the making. Tens o…",FALSE,0,NA,2018-01-27 21:21:39,FALSE,NA,"957362995469877248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1nfj_chr15t1ne",108,TRUE,FALSE,NA,NA
"339","Getting financial information from our Community Partner KeyBank. At Harvey Austin’s Saturday Academy. https://t.co/ut3xr8ttLT",FALSE,0,NA,2018-01-27 21:21:38,FALSE,NA,"957362992080982016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CmtySch_HA",0,FALSE,FALSE,NA,NA
"340","One lil hurricane and yuh economy crippled lol pat down mr spice https://t.co/H9qXSavGRz",FALSE,1,NA,2018-01-27 21:21:38,FALSE,NA,"957362992022204416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lordmitchell_",0,FALSE,FALSE,NA,NA
"341","RT @JonSantucci: #Miami was at @VBFootball today. Showing interest in 2019 WR Demarcus Harris and 2019 OLB Jahfari Harvey. @D_harris2121 @j…",FALSE,0,NA,2018-01-27 21:21:36,FALSE,NA,"957362981758816256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Esnapped20",7,TRUE,FALSE,NA,NA
"342","RT @kendradws: She really thought she was just gonna go to Vermont, give him some of her special jam &amp; forget about that hurricane that’s b…",FALSE,0,NA,2018-01-27 21:21:35,FALSE,NA,"957362979573465088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HannahLopeman",1,TRUE,FALSE,NA,NA
"343","RT @evice7: So let me get this straight. An Indonesian Christian that fled religious persecution, has applied multiple times for asylum, &amp;…",FALSE,0,NA,2018-01-27 21:21:32,FALSE,NA,"957362967275802624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chalekelley",2452,TRUE,FALSE,NA,NA
"344","RT @NathanHRubin: Steve Wynn is the Harvey Weinstein of the Right, with one key difference. 

Weinstein wasn’t officially involved in any f…",FALSE,0,NA,2018-01-27 21:21:32,FALSE,NA,"957362963580637184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","momentspin",4977,TRUE,FALSE,NA,NA
"345","RT @washingtonpost: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh",FALSE,0,NA,2018-01-27 21:21:31,FALSE,NA,"957362961965899776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sjcmilovejam",3662,TRUE,FALSE,NA,NA
"346","RT @RealJack: The same Democrats who were okay with Harvey Weinstein’s donations to Hillary are in a full on meltdown mode over Steve Wynn.…",FALSE,0,NA,2018-01-27 21:21:30,FALSE,NA,"957362955716263937",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","azkathmath",51,TRUE,FALSE,NA,NA
"347","RT @AmboyBicker: @politico @Woellert @smahaskey Billions in US aid into the pockets of pols. Infrastructure so bad that after a hurricane t…",FALSE,0,NA,2018-01-27 21:21:30,FALSE,NA,"957362955225575424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vickylewis157",1,TRUE,FALSE,NA,NA
"348","@philk282 @PozNoz @PunkArt1977 @JimChorley1 @GCPunkNewWave @30seconds_punk @GenerationXIdol @BillyIdol_Fans… https://t.co/17C1Hasg5t",FALSE,0,"philk282",2018-01-27 21:21:27,TRUE,"957362309567057925","957362943997378566","1182795997","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WTelfordHerald",0,FALSE,FALSE,NA,NA
"349","RT @42Gnome: @Davenunyabuzz @Jessicap527 @IraqVeteran_ @ElaineLopert @jcreechy @StrauserLisa14 @MrFly187 @tundrawolfqueen @SagArcher @debsm…",FALSE,0,NA,2018-01-27 21:21:27,FALSE,NA,"957362943934550016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SagArcher",6,TRUE,FALSE,NA,NA
"350","RT @RealJack: The same Democrats who were okay with Harvey Weinstein’s donations to Hillary are in a full on meltdown mode over Steve Wynn.…",FALSE,0,NA,2018-01-27 21:21:24,FALSE,NA,"957362933121499136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","richfield65",52,TRUE,FALSE,NA,NA
"351","@ChrisTheHoff Curiously, have you ever played the Harvey Birdman game on Wii?",FALSE,0,"ChrisTheHoff",2018-01-27 21:21:23,FALSE,"957351330498015232","957362928373649408","306864579","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RyanSilberman",0,FALSE,FALSE,NA,NA
"352","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:21:22,FALSE,NA,"957362922547810305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asia_mocna",213,TRUE,FALSE,NA,NA
